"case","beta0","se_beta0","pval_beta0","beta0_c","se_beta0_c","pval_beta0_c","beta2","se_beta2","pval_beta2","beta0Tbeta2","beta2_flip","meta.analysis.paper","meta.analysis.year","windows","grouped_es","meta.analysis.paper.1"
"MA_190",0.616229919898562,0.140258704497426,0.000350448233403874,0.5813613524529,0.22593178051121,0.0197443839415303,-0.0124043486307856,0.0554186845822334,0.825557599713767,-0.00764393076315021,-0.0124043486307856,"nunes.et.al.2018.mer",2018,"after","SMD","nunes.et.al.2018.mer"
"MA_191",-0.372532677601145,0.0428300063868003,3.57420800329326e-16,-0.368283677611366,0.0802714987136552,6.91225116045604e-06,0.000724949261017244,0.00953778873932847,0.939469999080947,-0.000270067289325134,-0.000724949261017244,"westman.et.al.2019.sci.rep",2019,"after","SMD","westman.et.al.2019.sci.rep"
"MA_192",-0.367019456453426,0.0816010441052391,3.98895985175088e-05,-0.40009605729853,0.125453427232063,0.00246326202716729,-0.00421117690090444,0.0134209707666582,0.754996636963067,0.00154558385719668,0.00421117690090444,"risely.et.al.2018.j.anim.ecol",2018,"after","SMD","risely.et.al.2018.j.anim.ecol"
"MA_193",-0.443466061983172,0.191665592702032,0.0272593128505357,-0.833198141901684,0.40742611494647,0.049420743656563,-0.0432936516429109,0.038972402861364,0.275162354052278,0.0191992652029344,0.0432936516429109,"risely.et.al.2018.j.anim.ecol",2018,"after","Zr","risely.et.al.2018.j.anim.ecol"
"MA_194",-0.0214793709188573,0.132913278497441,0.872188858968529,0.370054269152508,0.249045902292216,0.142917190948043,0.0505579338414581,0.0274056235584774,0.0703573027801845,-0.0010859526138729,-0.0505579338414581,"smith.cote.2019.ecol",2019,"after","Zr","smith.cote.2019.ecol"
"MA_195",0.85967395511973,0.120880004184981,2.46467516628527e-06,0.875106420124696,0.224093931751684,0.0014065578207124,0.00189412254776158,0.0205471215741746,0.92777149336422,0.00162832782211642,0.00189412254776158,"zanon.et.al.2018.ecol.indic",2018,"after","Zr","zanon.et.al.2018.ecol.indic"
"MA_196",0.67033464038712,0.0751515854267219,1.23401070776354e-15,0.630783030865156,0.129179852046574,2.59142599323948e-06,-0.00540114025716685,0.0140736433660949,0.701673086749174,-0.00362057141196849,-0.00540114025716685,"marja.et.al.2019.ecol.letts",2019,"after","SMD","marja.et.al.2019.ecol.letts"
"MA_197",0.15277407596416,0.103937608830144,0.147863617449495,-0.0772483635145414,0.179381951872463,0.668621287315857,-0.0150331903837305,0.0094251423375272,0.11714063283094,-0.00229668176966317,-0.0150331903837305,"downing.et.al.2018.proc.b",2018,"after","SMD","downing.et.al.2018.proc.b"
"MA_198",-0.133241849114782,0.0914620593025177,0.145929843102466,-0.0129205024640601,0.15406705741245,0.933206110640262,0.0112183550957849,0.0115633822627556,0.332533520780573,-0.00149475437698849,-0.0112183550957849,"du.et.al.2020.func.ecol",2020,"after","SMD","du.et.al.2020.func.ecol"
"MA_199",0.190360127452301,0.0434202278744235,1.1941122634532e-05,-0.00720068377256746,0.0708883439439106,0.919096826306559,-0.0194059618095897,0.00557761366231539,0.000508118561368653,-0.00369412136340048,-0.0194059618095897,"du.et.al.2020.func.ecol",2020,"after","lnRR","du.et.al.2020.func.ecol"
"MA_200",-0.251271247454067,0.44431310869876,0.601929679878588,-0.780984399642498,0.69034190637614,0.340189172699735,-0.144791400902365,0.145529444937695,0.393104564992067,0.0363819159253593,0.144791400902365,"fernandezduque.valeggia.1994.conserv.bio",1994,"before","SMD","fernandezduque.valeggia.1994.conserv.bio"
"MA_201",-0.418754606551808,0.287759642150036,0.179582050294633,-0.359729463705357,0.349730586060926,0.333764430177545,0.0119023077059022,0.0400796145599819,0.774056436867036,-0.0049841461804426,-0.0119023077059022,"brett.goldman.1996.proc.natl.acad.sci",1996,"before","SMD","brett.goldman.1996.proc.natl.acad.sci"
"MA_202",0.41091183154071,0.325631733741127,0.238708535830771,0.306448838784391,0.378978702226203,0.442116362182257,-0.0333808599049019,0.0619531536365728,0.604684427107756,-0.013716590281927,-0.0333808599049019,"brett.goldman.1996.proc.natl.acad.sci",1996,"before","SMD","brett.goldman.1996.proc.natl.acad.sci"
"MA_203",-0.614382893458129,0.14920747891276,0.000170392299798252,-0.650037053819225,0.255589293747657,0.0147526438558911,-0.00767069531270172,0.0444072633053838,0.863689352028991,0.00471274398242938,0.00767069531270172,"englund.et.al.1999.ecol",1999,"before","lnRR","englund.et.al.1999.ecol"
"MA_204",-0.731688828064557,0.218220301296374,0.00264592306471542,-0.89139702062936,0.374041059655294,0.0258104311192603,-0.030208464576381,0.0563178126426907,0.596837627792401,0.0221031960435219,0.030208464576381,"osenberg.et.al.1999.ecology",1999,"before","lnRR","osenberg.et.al.1999.ecology"
"MA_205",-0.350041940502336,0.0853375440035707,7.02030276289351e-05,-0.00666461414308759,0.135020244080568,0.960705269804996,0.045056166317035,0.0136283835911119,0.00121233721100941,-0.0157715479017795,-0.045056166317035,"koricheva.2002.ecol",2002,"after","Zr","koricheva.2002.ecol"
"MA_206",0.872274291116004,0.0685386996979142,1.04123386793944e-24,0.894726558840142,0.0969788458569602,6.29212456190146e-16,0.00314248822755942,0.0103272229525735,0.761388506740649,0.00274111169103573,0.00314248822755942,"vanderklift.ponsard.2003.oecologia",2003,"after","uncommon","vanderklift.ponsard.2003.oecologia"
"MA_207",0.398293590341826,0.123024782671253,0.00192476337527507,0.532285273520964,0.300326988641289,0.0812490302259785,0.0102379663335884,0.022138359475548,0.645374903226927,0.00407771636877121,0.0102379663335884,"batary.baldi.2004.conserv.biol",2004,"after","Zr","batary.baldi.2004.conserv.biol"
"MA_208",-0.111649171937523,0.165159987555859,0.501976027291853,0.315136497249831,0.222888863193036,0.163358491443496,0.0676048030902801,0.0262657681655278,0.012945852865905,-0.00754802026923084,-0.0676048030902801,"koricheva.et.al.2004.am.nat",2004,"after","Zr","koricheva.et.al.2004.am.nat"
"MA_209",-0.224770319116881,0.121439250790028,0.066820740827448,5.98755507866472,0.855953895034399,2.1089472579993e-10,0.478616232507755,0.0441632730120193,4.18546908793326e-19,-0.107578723555386,-0.478616232507755,"verdu.travest.2005.ecol",2005,"after","Zr","verdu.travest.2005.ecol"
"MA_210",-0.80118310097965,0.280475050152652,0.00587665600403757,-0.947017129177624,0.488355922670659,0.0572644234940156,-0.0117854646750652,0.0319083587083621,0.713186569337396,0.00944231513485579,0.0117854646750652,"verdu.travest.2005.ecol",2005,"after","Zr","verdu.travest.2005.ecol"
"MA_211",-0.73773998339355,0.29537728944156,0.0197585956102238,-1.18587050895575,0.48979602245032,0.0237664405637104,-0.0410871446819989,0.0360654815817722,0.266330755436778,0.030311629435233,0.0410871446819989,"verdu.travest.2005.ecol",2005,"after","Zr","verdu.travest.2005.ecol"
"MA_212",0.806295968902882,0.06371037734076,5.2497224741928e-26,0.683085929064225,0.108103014427045,2.44428867438853e-09,-0.013841612374465,0.00983679663305407,0.161305699432016,-0.0111604362615581,-0.013841612374465,"preisser.et.al.2005.ecol",2005,"after","lnRR","preisser.et.al.2005.ecol"
"MA_213",-0.244462222598557,0.118896001226069,0.0417139239111637,-0.326156491926933,0.197151453738385,0.100415619217558,-0.0148528268974419,0.0283569000830603,0.601302056791318,0.00363095507519235,0.0148528268974419,"bolnick.preisser.2005.ecol",2005,"after","SMD","bolnick.preisser.2005.ecol"
"MA_214",-0.232618251636048,0.0978915060633073,0.0189357675884581,-0.0363441165533562,0.157592608123701,0.817972027159791,0.0359926425593375,0.0228978893354867,0.11841003638813,-0.00837254558391448,-0.0359926425593375,"bolnick.preisser.2005.ecol",2005,"after","SMD","bolnick.preisser.2005.ecol"
"MA_215",0.0775202451619876,0.122389672278073,0.536018476090294,0.0607199447236267,0.146564417830198,0.684940438634922,-0.00390261525052934,0.0187302008522939,0.837949139194132,-0.000302531690993994,-0.00390261525052934,"tripler.et.al.2006.ecol.letts",2006,"after","SMD","tripler.et.al.2006.ecol.letts"
"MA_216",-0.0071660341197876,0.138472010209668,0.958956322262779,-0.110560096723903,0.21411826926746,0.608195044952847,-0.0152013051982034,0.0238227941408452,0.526716375315121,0.000108933071715636,0.0152013051982034,"leimu.koricheva.2006.oikos",2006,"after","Zr","leimu.koricheva.2006.oikos"
"MA_217",-0.0432732754541169,0.209780619254265,0.837840621855007,0.0226714153369837,0.395522115311576,0.95464654679818,0.0196485668484966,0.0772355075202516,0.800815730194448,-0.000850257845513453,-0.0196485668484966,"aerts.2006.j.of.ecol",2006,"after","SMD","aerts.2006.j.of.ecol"
"MA_218",-0.670080806002265,0.12896793004647,2.87445012970086e-05,-0.926440496597826,0.178502902239457,3.32915223127351e-05,-0.150075774230464,0.0772995499352743,0.0651155875854405,0.100562895757781,0.150075774230464,"almany.webster.2006.coral.reefs",2006,"after","lnRR","almany.webster.2006.coral.reefs"
"MA_219",0.104463765831482,0.0838912857664104,0.2137033082786,0.0818188097527922,0.121271546104556,0.500233786468506,-0.00607265642875868,0.0232888709291773,0.794403438663486,-0.000634372559503979,-0.00607265642875868,"balvanera.et.al.2006.ecol.letts",2006,"after","Zr","balvanera.et.al.2006.ecol.letts"
"MA_220",0.516171530205085,0.0833003803645647,3.13831035224235e-09,0.34046347724797,0.117223355014442,0.00408707821863256,-0.0282629640953521,0.0140792273222809,0.0460306830267097,-0.0145885374252142,-0.0282629640953521,"he.et.al.2013.ecol.letts",2013,"after","uncommon","he.et.al.2013.ecol.letts"
"MA_221",0.627070954777634,0.0684538252943288,6.33152289541914e-15,0.685069841791198,0.0789976752949578,7.97646490386206e-14,0.0114533837544212,0.00746047600715457,0.127890674217826,0.00718208428644896,0.0114533837544212,"gontard.danek.moller.1999.behav.ecol",1999,"before","Zr","gontard.danek.moller.1999.behav.ecol"
"MA_222",0.550719143602128,0.155538524609081,0.00152927688995993,0.269804901828588,0.224978456575406,0.241675083132913,-0.0506449725885543,0.0303422438195718,0.107569865274168,-0.027891155931722,-0.0506449725885543,"moller.alatlo.1999.proc.b",1999,"before","Zr","moller.alatlo.1999.proc.b"
"MA_223",0.136535434392105,0.0192446183829742,5.13867516573939e-12,0.152111906001556,0.0355059848637104,2.25086012805244e-05,0.0027312574939372,0.00523198671030795,0.601909311787986,0.000372913428371402,0.0027312574939372,"he.et.al.2013.ecol.letts",2013,"after","SMD","he.et.al.2013.ecol.letts"
"MA_224",0.171633216452827,0.0685557242303278,0.0146650331161715,0.129366687704703,0.0958391208862079,0.181546388171345,-0.00466404586397986,0.00739019099185952,0.530082310661944,-0.000800505193318435,-0.00466404586397986,"he.et.al.2013.ecol.letts",2013,"after","SMD","he.et.al.2013.ecol.letts"
"MA_225",0.560871338047423,0.191888916805677,0.0169517642991244,0.583931554664993,0.218789149961826,0.0284096149688927,0.0195166048202617,0.0889516587488963,0.83182772531962,0.0109463042596861,0.0195166048202617,"li.et.al.2019.gcb",2019,"after","lnRR","li.et.al.2019.gcb"
"MA_226",-0.294853062744391,0.0668949442737885,0.0003847720792896,-0.294086416919271,0.0938907543114318,0.00643063711063183,-2.78076998987109e-05,0.0223116957244138,0.999020981322139,8.19918548291102e-06,2.78076998987109e-05,"li.et.al.2019.gcb",2019,"after","lnRR","li.et.al.2019.gcb"
"MA_227",0.866407079082808,0.138399979843615,1.80343942613021e-06,0.915004116284613,0.220825224238296,0.000393649258504743,0.00723327833578003,0.0252158313253936,0.776791935387209,0.00626696355510119,0.00723327833578003,"fiske.et.al.1998.behav.ecol",1998,"before","Zr","fiske.et.al.1998.behav.ecol"
"MA_228",0.756086088517968,0.126029123253332,1.59586766406134e-06,0.488445478148641,0.211217372910221,0.0283165127650964,-0.0286784452025464,0.0189221344635723,0.140828774465388,-0.0216833734579708,-0.0286784452025464,"fiske.et.al.1998.behav.ecol",1998,"before","Zr","fiske.et.al.1998.behav.ecol"
"MA_229",0.507654842498145,0.363400722997917,0.199959233578927,0.134894077529751,0.518071015934336,0.802065619202834,-0.162966925411175,0.162273860160711,0.348693080552492,-0.0827309488520148,-0.162966925411175,"fiske.et.al.1998.behav.ecol",1998,"before","Zr","fiske.et.al.1998.behav.ecol"
"MA_230",-0.711744204875738,0.221366683762994,0.00415404776184297,-0.384008610650332,0.329810964242715,0.257992025800944,0.0495145541575346,0.0378239557011094,0.205349433650199,-0.035241696978631,-0.0495145541575346,"fiske.et.al.1998.behav.ecol",1998,"before","Zr","fiske.et.al.1998.behav.ecol"
"MA_231",0.428475700200263,0.357374548651452,0.261159866024175,-0.0208902015883498,0.458536890162881,0.964778938273679,-0.0494572089308478,0.0345931966506468,0.190676150455089,-0.0211912122219173,-0.0494572089308478,"fiske.et.al.1998.behav.ecol",1998,"before","Zr","fiske.et.al.1998.behav.ecol"
"MA_232",0.392962275566389,0.175534779635894,0.0343206177224095,0.278274395534414,0.268387265488822,0.3101452577713,-0.0188197035256112,0.0330266498165464,0.574086244106879,-0.00739543352291229,-0.0188197035256112,"fiske.et.al.1998.behav.ecol",1998,"before","Zr","fiske.et.al.1998.behav.ecol"
"MA_233",0.734494777181922,0.199949897272557,0.002505949359022,0.502871914527325,0.354931676308714,0.180053900357269,-0.0743780773362856,0.0930251144805352,0.438338443820768,-0.0546303093403345,-0.0743780773362856,"fiske.et.al.1998.behav.ecol",1998,"before","Zr","fiske.et.al.1998.behav.ecol"
"MA_234",0.534043759293948,0.317894430753606,0.136858962239311,0.224399001517029,0.565896717536421,0.705427659213926,-0.0967763959207713,0.144435932728167,0.527769194047462,-0.0516828302884692,-0.0967763959207713,"fiske.et.al.1998.behav.ecol",1998,"before","Zr","fiske.et.al.1998.behav.ecol"
"MA_235",-0.15236231718142,0.130501973564467,0.243707092226453,-0.254714297448534,0.200720629875774,0.205188638476909,-0.0306857007648431,0.0456379632991019,0.501739843772778,0.00467534447286718,0.0306857007648431,"leung.forbes.1996.ecosci",1996,"before","Zr","leung.forbes.1996.ecosci"
"MA_236",-0.215252165746518,0.0857748941403907,0.0129393642169669,-0.286061144643164,0.146850313057843,0.0529226030890333,-0.0222781023413356,0.0374522741699402,0.552673514868401,0.00479540977770611,0.0222781023413356,"moller.ninni.1998.behav.ecol.sociobiol",1998,"before","Zr","moller.ninni.1998.behav.ecol.sociobiol"
"MA_237",0.342977821913753,0.115240077335986,0.00405722149141095,0.110539403058986,0.198671039143367,0.579823088529281,-0.0704201952961199,0.0492296305769677,0.157307325156753,-0.0241525652014129,-0.0704201952961199,"thornhill.moller.1999.behav.ecol",1999,"before","Zr","thornhill.moller.1999.behav.ecol"
"MA_238",0.722510881121893,0.139889565756673,2.34103740177053e-06,0.434481522396758,0.234473991898964,0.0683528472441007,-0.0841263122214301,0.0553675721512673,0.133434376929488,-0.0607821759686417,-0.0841263122214301,"thornhill.moller.1999.behav.ecol",1999,"before","Zr","thornhill.moller.1999.behav.ecol"
"MA_239",-0.303867921639721,0.0903208657300836,0.00128170415070443,-0.19333684888321,0.164072587406852,0.242948389673904,0.0233993057762304,0.0289245219713124,0.421479043828359,-0.00711029841505051,-0.0233993057762304,"moller.et.al.1999.quart.rev.biol",1999,"before","Zr","moller.et.al.1999.quart.rev.biol"
"MA_240",0.489043546748358,0.121245470568002,0.000168054823396891,0.520822503391638,0.227199282664782,0.0257350605624644,0.00492188180628947,0.0299440561546069,0.870043062960602,0.00240701453517467,0.00492188180628947,"sokolovska.et.al.2000.ecol.entom",2000,"before","Zr","sokolovska.et.al.2000.ecol.entom"
"MA_241",0.52451430256934,0.104025336412953,1.75011768788078e-06,0.46935414829366,0.20421325538128,0.023381062680344,-0.00605299566621645,0.0191359383113319,0.752346537179582,-0.00317488280032074,-0.00605299566621645,"jennions.et.al.2001.quart.rev.biol",2001,"before","Zr","jennions.et.al.2001.quart.rev.biol"
"MA_242",0.737250779462702,0.0729317730592301,5.16812596774599e-17,0.790985932874137,0.119037176419324,1.61155367632382e-09,0.0192587249749942,0.0335722139465607,0.567492107709918,0.0141985099993288,0.0192587249749942,"hedges.et.al.1999.ecol",1999,"before","lnRR","hedges.et.al.1999.ecol"
"MA_243",0.564722662594442,0.124276977204697,4.99753338795888e-05,0.603123548300369,0.193802473349116,0.00346981844516852,0.0132502168014164,0.0511114617848503,0.796812376472981,0.00748269771213419,0.0132502168014164,"arnqvist.et.al.1996.evol.ecol",1996,"before","Zr","arnqvist.et.al.1996.evol.ecol"
"MA_244",0.26051175383018,0.139189363056796,0.064617463018923,0.383317754000522,0.213325975040838,0.0758679007559567,0.0204866133717005,0.0269091545669527,0.448545581928139,0.00533700357826545,0.0204866133717005,"bender.et.al.1998.ecology",1998,"before","Zr","bender.et.al.1998.ecology"
"MA_245",-0.138205974159105,0.169073627800792,0.423313867366929,-0.215528931948147,0.280912595097684,0.45236505481022,-0.00742300246023393,0.0214379534929158,0.732955840042804,0.00102590328620163,0.00742300246023393,"connor.et.al.2000.ecology",2000,"before","Zr","connor.et.al.2000.ecology"
"MA_246",-0.603581047311851,0.107901345109035,2.65015605154855e-06,-0.693598671149492,0.182828820816644,0.00058244432831168,-0.0109330350822855,0.0181490606525143,0.550903241115202,0.00659897276526392,0.0109330350822855,"schmitz.et.al.2000.am.nat",2000,"before","lnRR","schmitz.et.al.2000.am.nat"
"MA_247",0.698047143590867,0.0948309735372973,3.3620359721838e-08,0.753004731880762,0.174153405159538,0.000165049926883793,0.00580032399786745,0.0158820621499278,0.717603163330819,0.00404889959861588,0.00580032399786745,"schmitz.et.al.2000.am.nat",2000,"before","lnRR","schmitz.et.al.2000.am.nat"
"MA_248",0.305981590858935,0.0697530223884616,0.000530925766461177,0.305201617217861,0.092578038369667,0.00529699735226798,-0.000832431805447434,0.0128476975757015,0.949255465158526,-0.000254708808112388,-0.000832431805447434,"schmitz.et.al.2000.am.nat",2000,"before","lnRR","schmitz.et.al.2000.am.nat"
"MA_249",0.484979934774144,0.191900367088752,0.0252558695383223,0.258810660635336,0.269728236120317,0.356229819170409,-0.0158509919586196,0.0132842417369474,0.255841985866044,-0.00768741304619666,-0.0158509919586196,"cote.sutherland.1997.conserv.biol",1997,"before","SMD","cote.sutherland.1997.conserv.biol"
"MA_250",0.432200477639584,0.207397116789447,0.0612807893693897,0.625018953081977,0.395951699278614,0.145525270683975,0.00982783296335458,0.0171914260457563,0.580166782462137,0.00424759410092319,0.00982783296335458,"cote.sutherland.1997.conserv.biol",1997,"before","SMD","cote.sutherland.1997.conserv.biol"
"MA_251",0.171688199717584,0.163454046899885,0.312680053953188,0.247180319469317,0.282922217483516,0.399445197164626,0.00476283537911103,0.0145693388385269,0.749369123907797,0.000817722631790836,0.00476283537911103,"cote.sutherland.1997.conserv.biol",1997,"before","SMD","cote.sutherland.1997.conserv.biol"
"MA_252",0.836077635415615,0.0995599869435509,2.08663734738648e-12,0.63869495897292,0.18290958198937,0.000812781153875784,-0.0190933709003996,0.0147815469110131,0.200479850388136,-0.0159635404250846,-0.0190933709003996,"poulin.2000.j.fish.biol",2000,"before","Zr","poulin.2000.j.fish.biol"
"MA_253",-0.349656432451096,0.162673436484589,0.033918613333239,-0.396593176482041,0.249183487795087,0.114545726749236,-0.00614508954711661,0.0246454848171274,0.803594840590301,0.00214867008813805,0.00614508954711661,"vollestad.et.al.1999.heredity",1999,"before","Zr","vollestad.et.al.1999.heredity"
"MA_254",-0.825461039200554,0.167121983448272,0.00167652380188619,-0.549698308605128,0.253863926227308,0.0735344705001881,0.0265733807053311,0.0193232566077538,0.218207832376029,-0.0219352904521146,-0.0265733807053311,"jarvinen.1991.ibis",1991,"before","SMD","jarvinen.1991.ibis"
"MA_255",0.756866093607723,0.223952011827137,0.019682960663267,1.25412935393563,0.367466313763349,0.0269551837113307,0.0505483776290728,0.0315894527406422,0.18481293821945,0.0382583531143241,0.0505483776290728,"jarvinen.1991.ibis",1991,"before","SMD","jarvinen.1991.ibis"
"MA_256",-0.738745433034888,0.0711056405709878,0.000484652019716557,-0.547367438513829,0.190696082493923,0.0640311768012346,0.00981086032600025,0.00907052187485459,0.35861002918129,-0.00724772825997879,-0.00981086032600025,"jarvinen.1991.ibis",1991,"before","SMD","jarvinen.1991.ibis"
"MA_257",0.182262058086661,0.0977372629554196,0.0652619467210831,0.332245330858635,0.162392819077967,0.0435265337503579,0.031755288022602,0.0271695155605601,0.245415262510324,0.0057877841502481,0.031755288022602,"blackburn.et.al.2009.gcb",2009,"after","Zr","blackburn.et.al.2009.gcb"
"MA_258",-0.287116813909715,0.0481953981718278,6.58910671973811e-09,-0.290627285822211,0.0769741285300931,0.000189417835153229,-0.000351370696497277,0.00603362787822095,0.953596590034626,0.000100884434861308,0.000351370696497277,"kaplan.denno.2007.ecol.letts",2007,"after","SMD","kaplan.denno.2007.ecol.letts"
"MA_259",-0.0808769896515227,0.101706061553327,0.431188794482959,-0.0183040484638563,0.178943653351055,0.919051065519463,0.0145449869994205,0.0334805172591546,0.666369462759462,-0.00117635476303359,-0.0145449869994205,"srivastava.et.al.2009.ecol",2009,"after","lnRR","srivastava.et.al.2009.ecol"
"MA_260",0.650669148718211,0.157229129406319,0.000159770758706266,0.921225341275507,0.319666525284809,0.00620456378473616,0.0983585391286789,0.103921759135846,0.349324134059303,0.0639988669240655,0.0983585391286789,"srivastava.et.al.2009.ecol",2009,"after","lnRR","srivastava.et.al.2009.ecol"
"MA_261",0.297536864485902,0.0765065134424991,0.000122861501899158,0.112813108212173,0.133146555816076,0.397483556505195,-0.0428587999614042,0.0252654504318296,0.0908157077109386,-0.0127520729561447,-0.0428587999614042,"kaplan.et.al.2008.ecol",2008,"after","SMD","kaplan.et.al.2008.ecol"
"MA_262",0.785545596446278,0.0677732873700249,2.18636585777007e-23,0.664049557789262,0.0926736807740977,2.14497725030898e-11,-0.00992581063462027,0.00527801887327486,0.0617076734287542,-0.00779717684717067,-0.00992581063462027,"wilson.2008.glob.ecol.biogeo",2008,"after","Zr","wilson.2008.glob.ecol.biogeo"
"MA_263",0.0457013985805657,0.0900563735544445,0.612045918888286,-0.01668634325999,0.104190300336501,0.872825968227606,-0.00758049425329629,0.00568147994004637,0.18273411658382,-0.000346439189306188,-0.00758049425329629,"carmona.et.al.2011.funct.ecol",2011,"after","Zr","carmona.et.al.2011.funct.ecol"
"MA_264",-0.12894727583028,0.173611533754592,0.459873500750073,-0.126914320331099,0.291445342192092,0.664443016056079,0.00819744168752634,0.0621067577487977,0.895336861617675,-0.00105703777438306,-0.00819744168752634,"carmona.et.al.2011.funct.ecol",2011,"after","Zr","carmona.et.al.2011.funct.ecol"
"MA_265",-0.54258074910854,0.173012260689358,0.00340329196617218,-0.573897830230798,0.286966826889592,0.053321754073995,-0.00348365493037063,0.0288193315102997,0.904478093969466,0.00189016410175487,0.00348365493037063,"romero.et.al.2011.PLoS.ONE",2011,"after","lnRR","romero.et.al.2011.PLoS.ONE"
"MA_266",0.131050590801047,0.0152872313561363,1.86566616630333e-17,0.131776595597944,0.0259829730507492,4.27086989939941e-07,0.00016176776820197,0.00468140743947891,0.972437398807804,2.11997615954624e-05,0.00016176776820197,"gibson.et.al.2011.nature",2011,"after","SMD","gibson.et.al.2011.nature"
"MA_267",0.933542935091503,0.376586702795386,0.0478728298209274,0.418349401220587,0.330923246885478,0.261890343841704,-0.195324679943887,0.0973849436480241,0.101200662192658,-0.182343975010609,-0.195324679943887,"zhang.et.al.2012.baae",2012,"after","lnRR","zhang.et.al.2012.baae"
"MA_268",0.317780004877263,0.0632980949895637,1.10955201623521e-05,0.337327611675222,0.0857862546562287,0.000335225175433759,0.00272143738431626,0.00835171876517091,0.746277156721053,0.000864818385282212,0.00272143738431626,"zhang.et.al.2012.baae",2012,"after","lnRR","zhang.et.al.2012.baae"
"MA_269",0.474951637312411,0.151356450768986,0.00371629636154335,0.990940238978833,0.237269780972611,0.000234633632306416,0.0478302862300601,0.0176584719182644,0.0110522556302867,0.0227170727580956,0.0478302862300601,"zhang.et.al.2012.baae",2012,"after","lnRR","zhang.et.al.2012.baae"
"MA_270",-0.0192648913789142,0.22523119129629,0.932445677826411,0.0677791506660373,0.326971749970538,0.837336091177433,0.00772982597493355,0.0186939200223923,0.682510550194365,-0.00014891431104657,-0.00772982597493355,"zhang.et.al.2012.baae",2012,"after","lnRR","zhang.et.al.2012.baae"
"MA_271",-0.323851386206838,0.276177009312667,0.24661657953629,-0.370728492482433,0.443177737199251,0.407005947578388,-0.00315074901520123,0.0224345050619797,0.888898400261889,0.00102037443616177,0.00315074901520123,"zhang.et.al.2012.baae",2012,"after","lnRR","zhang.et.al.2012.baae"
"MA_272",-0.26421381130139,0.407628392467294,0.545457903061532,0.194032984091893,0.27352792865518,0.517254205621617,0.0464529183207323,0.0190481859183406,0.0713078836710807,-0.0122735025957877,-0.0464529183207323,"zhang.et.al.2012.baae",2012,"after","lnRR","zhang.et.al.2012.baae"
"MA_273",0.478408109773915,0.162717191317163,0.00604882905620246,0.481493867462108,0.283836761788914,0.0998359455244963,0.000886267745983256,0.042275259067096,0.983408558393996,0.000423997677108348,0.000886267745983256,"zhang.et.al.2012.baae",2012,"after","lnRR","zhang.et.al.2012.baae"
"MA_274",0.81133437899229,0.187325923924129,0.00492257588745921,1.25048375764249,0.18660109631932,0.0011196371106356,0.0464662987109236,0.0160191729196744,0.0337644360158354,0.037699705608912,0.0464662987109236,"schlossberg.king.2008.ecolappl",2008,"after","SMD","schlossberg.king.2008.ecolappl"
"MA_275",-0.0810216093929389,0.106335889537994,0.452466312270446,-0.0594093212346345,0.16285729644804,0.718107221651214,0.00428689062038133,0.0244667311077164,0.862219599736806,-0.000347330777354784,-0.00428689062038133,"bancroft.et.al.2007.ecoletts",2007,"after","SMD","bancroft.et.al.2007.ecoletts"
"MA_276",-0.155298091873669,0.0972365667366441,0.117239224389572,-0.141211656648409,0.134533759325955,0.299616119504993,0.00409533241087906,0.0270295653173164,0.880263565700003,-0.00063599730900013,-0.00409533241087906,"bancroft.et.al.2007.ecoletts",2007,"after","SMD","bancroft.et.al.2007.ecoletts"
"MA_277",0.651257012253362,0.187462895168716,0.00239465076273356,0.731157940040936,0.304678585950985,0.0268179938244053,0.0193252723666858,0.0585200640850285,0.744837181886854,0.0125857191425268,0.0193252723666858,"delmas.et.al.2011.commecol",2011,"after","SMD","delmas.et.al.2011.commecol"
"MA_278",0.708683360185042,0.196413234543699,0.00201053138719349,0.599253597201516,0.363786489567722,0.117861336689075,-0.0103504592279972,0.0280704632208682,0.716879935845784,-0.007335198225156,-0.0103504592279972,"trager.et.al.2010.plosone",2010,"after","lnRR","trager.et.al.2010.plosone"
"MA_279",0.453504839991491,0.0798998461848878,4.63387157271267e-07,0.301785375770536,0.148363469710539,0.0466050998303253,-0.0111941042557394,0.00905904595340268,0.221645170582083,-0.00507658045934611,-0.0111941042557394,"trager.et.al.2010.plosone",2010,"after","lnRR","trager.et.al.2010.plosone"
"MA_280",-0.323646067497354,0.129069471496549,0.0137842215710686,-0.718127236515503,0.202337026747255,0.0005953010278393,-0.0398176093065322,0.0162269631162497,0.0159010111576048,0.0128868126690285,0.0398176093065322,"endara.coley.2011.functecol",2011,"after","Zr","endara.coley.2011.functecol"
"MA_281",0.328356911398874,0.176506516718664,0.0702052295692077,0.780938589380405,0.334844598991878,0.0249430232488167,0.0361462249010087,0.0228668418207979,0.122017863590071,0.0118688627672243,0.0361462249010087,"endara.coley.2011.functecol",2011,"after","Zr","endara.coley.2011.functecol"
"MA_282",-0.618898748632787,0.291195194818358,0.0624895289415432,-0.694941032333046,0.528613214426999,0.225063109664318,-0.035260418658767,0.163219996889165,0.834370859147758,0.0218226289840322,0.035260418658767,"endara.coley.2011.functecol",2011,"after","Zr","endara.coley.2011.functecol"
